produced_in_US,runtime_ratio,director,supporting_actor_1,runtime,supporting_actor_2,season,revenue,num_production_companies,top_100_actor_count,writer_rank,num_production_countries,actors,decade,budget,actor_rank,has_top_25_writer,release_month,lead_actor,writer,has_top_25_director,in_english,release_year,has_top_25_company,director_rank,title,company_rank,genre_rank,genres
1,0.03755633450175263,Mark Dindal,Jasmine Guy,75.0,Natalie Cole,Spring,3566637,3,0,1268,1,"['Scott Bakula', 'Jasmine Guy', 'Natalie Cole', 'Ashley Peldon', 'Lindsay Ridgeway']",1990s,32000000,835.0,0,March,Scott Bakula,Frans Vischer,0,1,1997,1,1054,Cats Don't Dance,182.0,8.5,"['Animation', 'Comedy', 'Family', 'Music']"
1,0.0547536087605774,Dennis Iliadis,Michael Bowen,110.0,Joshua Cox,Spring,32721635,3,0,812,1,"['Garret Dillahunt', 'Michael Bowen', 'Joshua Cox', 'Riki Lindhome', 'Aaron Paul']",2000s,15000000,798.0,0,March,Garret Dillahunt,Wes Craven,0,1,2009,0,592,The Last House on the Left,221.66666666666666,6.5,"['Crime', 'Thriller', 'Horror', 'Drama']"
1,0.06683291770573566,Susan Stroman,Uma Thurman,134.0,Will Ferrell,Winter,38058335,2,0,693,1,"['Matthew Broderick', 'Uma Thurman', 'Will Ferrell', 'Eileen Essell', 'Gary Beach']",2000s,45000000,571.2,0,December,Matthew Broderick,Mel Brooks,0,1,2005,0,551,The Producers,261.0,9.0,"['Comedy', 'Music']"
1,0.0480912245909767,Tom McGrath,Miles Bakshi,97.0,Jimmy Kimmel,Spring,498814908,2,0,31,1,"['Alec Baldwin', 'Miles Bakshi', 'Jimmy Kimmel', 'Lisa Kudrow', 'Steve Buscemi']",2010s,125000000,630.0,0,March,Alec Baldwin,Marla Frazee,0,1,2017,1,20,The Boss Baby,62.5,6.333333333333333,"['Animation', 'Comedy', 'Family']"
0,0.06071249372804817,Jane Campion,Harvey Keitel,121.0,Sam Neill,Spring,116700000,4,0,493,3,"['Holly Hunter', 'Harvey Keitel', 'Sam Neill', 'Anna Paquin', 'Cliff Curtis']",1990s,7000000,493.0,0,May,Holly Hunter,Jane Campion,0,1,1993,0,381,The Piano,261.0,5.0,"['Drama', 'Romance']"
1,0.044,Keenen Ivory Wayans,Dave Sheridan,88.0,Anna Faris,Summer,278019771,4,0,191,1,"['Carmen Electra', 'Dave Sheridan', 'Anna Faris', 'Jon Abrahams', 'Regina Hall']",2000s,19000000,737.2,0,July,Carmen Electra,Marlon Wayans,0,1,2000,0,101,Scary Movie,232.0,3.0,['Comedy']
1,0.06212424849699399,Penny Marshall,Whitney Houston,124.0,Courtney B. Vance,Winter,48093211,1,0,188,1,"['Denzel Washington', 'Whitney Houston', 'Courtney B. Vance', 'Gregory Hines', 'Jenifer Lewis']",1990s,40000000,627.8,0,December,Denzel Washington,Nat Mauldin,0,1,1996,0,566,The Preacher's Wife,154.0,5.166666666666667,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family']"
1,0.05171556439582297,Greg Mottola,Simon Pegg,104.0,Nick Frost,Winter,97552050,4,0,523,2,"['Seth Rogen', 'Simon Pegg', 'Nick Frost', 'Jason Bateman', 'Kristen Wiig']",2010s,40000000,296.4,0,February,Seth Rogen,Simon Pegg,0,1,2011,0,326,Paul,118.0,3.0,"['Adventure', 'Comedy', 'Science Fiction']"
1,0.03867403314917127,Gary Goldman,Eddie Deezen,77.0,Toby Scott Ganger,Summer,11657385,3,0,567,3,"['Glen Campbell', 'Eddie Deezen', 'Toby Scott Ganger', 'Kathryn Holcomb', 'Christopher Plummer']",1990s,18000000,794.4,0,August,Glen Campbell,David N. Weiss,0,1,1991,0,478,Rock-A-Doodle,250.66666666666666,8.2,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']"
1,0.07344913151364764,Sam Mendes,Christoph Waltz,148.0,Léa Seydoux,Autumn,880674609,3,1,87,2,"['Daniel Craig', 'Christoph Waltz', 'Léa Seydoux', 'Ralph Fiennes', 'Monica Bellucci']",2010s,245000000,548.2,1,October,Daniel Craig,Ian Fleming,1,1,2015,0,48,Spectre,206.33333333333334,3.3333333333333335,"['Action', 'Adventure', 'Crime']"
1,0.047476261869065464,Gary Trousdale,Corey Burton,95.0,Claudia Christian,Summer,186053725,2,0,164,1,"['Michael J. Fox', 'Corey Burton', 'Claudia Christian', 'James Garner', 'John Mahoney']",2000s,120000000,677.2,0,June,Michael J. Fox,Kirk Wise,0,1,2001,1,126,Atlantis: The Lost Empire,19.0,5.5,"['Animation', 'Family', 'Adventure', 'Science Fiction']"
1,0.05738522954091816,Brad Bird,Holly Hunter,115.0,Samuel L. Jackson,Autumn,631442092,2,0,44,1,"['Craig T. Nelson', 'Holly Hunter', 'Samuel L. Jackson', 'Jason Lee', 'Dominique Louis']",2000s,92000000,461.6,0,November,Craig T. Nelson,Brad Bird,1,1,2004,1,19,The Incredibles,15.0,4.25,"['Action', 'Adventure', 'Animation', 'Family']"
1,0.06547619047619048,Antoine Fuqua,Chris Pratt,132.0,Ethan Hawke,Autumn,162360636,6,0,256,1,"['Denzel Washington', 'Chris Pratt', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Lee Byung-hun']",2010s,90000000,718.2,0,September,Denzel Washington,Richard Wenk,0,1,2016,0,191,The Magnificent Seven,126.66666666666667,5.666666666666667,"['Adventure', 'Action', 'Western']"
0,0.06028898854010962,Takashi Miike,Koichi Sato,121.0,Yusuke Iseya,Autumn,2725258,2,0,1312,1,"['Hideaki Ito', 'Koichi Sato', 'Yusuke Iseya', 'Kaori Momoi', 'Teruyuki Kagawa']",2000s,3800000,835.0,0,September,Hideaki Ito,Takashi Miike,0,0,2007,0,882,Sukiyaki Western Django,261.0,4.8,"['Adventure', 'Action', 'Comedy', 'Western', 'Thriller']"
0,0.04940119760479042,Stephen Chow,Yuen Wah,99.0,Yuen Qiu,Winter,100914445,1,0,355,2,"['Stephen Chow', 'Yuen Wah', 'Yuen Qiu', 'Lam Tze-Chung', 'Huang Sheng-Yi']",2000s,20000000,835.0,0,February,Stephen Chow,Stephen Chow,0,0,2004,0,261,Kung Fu Hustle,97.0,4.75,"['Action', 'Comedy', 'Crime', 'Fantasy']"
1,0.052421367948077884,Carl Franklin,Eva Mendes,105.0,Sanaa Lathan,Autumn,55495563,3,0,573,1,"['Denzel Washington', 'Eva Mendes', 'Sanaa Lathan', 'John Billingsley', 'Dean Cain']",2000s,50000000,740.2,0,October,Denzel Washington,David Collard,0,1,2003,0,434,Out of Time,151.66666666666666,5.0,"['Thriller', 'Crime', 'Drama']"
1,0.05375808860129418,Steven Soderbergh,Scott Bakula,108.0,Joel McHale,Autumn,35424826,5,0,709,1,"['Matt Damon', 'Scott Bakula', 'Joel McHale', 'Melanie Lynskey', 'Ann Dowd']",2000s,22000000,682.2,0,September,Matt Damon,Scott Z. Burns,0,1,2009,0,323,The Informant!,186.8,4.666666666666667,"['Drama', 'Comedy', 'Crime']"
1,0.04809619238476954,John Frankenheimer,Val Kilmer,96.0,David Thewlis,Summer,49627779,1,0,605,1,"['Marlon Brando', 'Val Kilmer', 'David Thewlis', 'Fairuza Balk', 'Daniel Rigney']",1990s,40000000,584.2,0,August,Marlon Brando,Richard Stanley,0,1,1996,0,705,The Island of Dr. Moreau,67.0,7.666666666666667,"['Fantasy', 'Horror', 'Science Fiction']"
1,0.05130784708249497,Peter MacDonald,Richard Crenna,102.0,Kurtwood Smith,Spring,189015611,2,0,167,1,"['Sylvester Stallone', 'Richard Crenna', 'Kurtwood Smith', 'Spiros Focás', 'Sasson Gabai']",1980s,63000000,642.0,0,May,Sylvester Stallone,Sylvester Stallone,0,1,1988,0,124,Rambo III,100.5,4.5,"['Action', 'Adventure', 'Thriller', 'War']"
0,0.05991013479780329,Park Chan-wook,Yoo Ji-tae,120.0,Kang Hye-jung,Winter,14980005,2,0,1184,1,"['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung', 'Kim Byeong-ok', 'Oh Dal-su']",2000s,3000000,835.0,0,January,Choi Min-sik,Park Chan-wook,0,0,2003,0,971,Oldboy,261.0,4.5,"['Drama', 'Thriller', 'Mystery', 'Action']"
1,0.050327126321087066,Barbet Schroeder,Faye Dunaway,100.0,Alice Krige,Autumn,3221568,2,0,1284,1,"['Mickey Rourke', 'Faye Dunaway', 'Alice Krige', 'Jack Nance', 'J.C. Quinn']",1980s,3000000,804.4,0,September,Mickey Rourke,Charles Bukowski,0,1,1987,0,609,Barfly,259.0,4.333333333333333,"['Comedy', 'Drama', 'Romance']"
1,0.06056056056056056,John Dahl,John Turturro,121.0,Gretchen Mol,Autumn,22921898,2,0,833,1,"['Matt Damon', 'John Turturro', 'Gretchen Mol', 'Goran Visnjic', 'Edward Norton']",1990s,12000000,535.4,0,September,Matt Damon,David Levien,0,1,1998,0,741,Rounders,224.5,5.5,"['Drama', 'Crime']"
1,0.0641925777331996,Penny Marshall,Mark Wahlberg,128.0,Gregory Hines,Summer,24332324,2,0,818,2,"['Danny DeVito', 'Mark Wahlberg', 'Gregory Hines', 'James Remar', 'Ed Begley Jr.']",1990s,40000000,539.0,0,June,Danny DeVito,Jim Burnstein,0,1,1994,0,566,Renaissance Man,180.5,8.0,"['Comedy', 'War']"
1,0.056943056943056944,Stephen Daldry,Julianne Moore,114.0,Meryl Streep,Winter,41597830,3,0,656,1,"['Nicole Kidman', 'Julianne Moore', 'Meryl Streep', 'Stephen Dillane', 'Miranda Richardson']",2000s,25000000,535.8,0,December,Nicole Kidman,David Hare,0,1,2002,0,358,The Hours,142.0,2.0,['Drama']
0,0.057242409158785465,Jingle Ma,Chen Kun,115.0,Hu Jun,Autumn,13380561,1,0,998,1,"['Zhao Wei', 'Chen Kun', 'Hu Jun', 'Jaycee Chan', 'Li Jiuzhe']",2000s,12000000,835.0,0,November,Zhao Wei,Jingle Ma,0,0,2009,0,818,Mulan: Rise of a Warrior,261.0,1.0,"['Adventure', 'Drama', 'Action']"
1,0.05661322645290581,James Foley,Gene Hackman,113.0,Faye Dunaway,Autumn,22540359,3,0,542,1,"[""Chris O'Donnell"", 'Gene Hackman', 'Faye Dunaway', 'Robert Prosky', 'Lela Rochon']",1990s,50000000,772.0,0,October,Chris O'Donnell,William Goldman,0,1,1996,0,669,The Chamber,103.66666666666667,5.5,"['Crime', 'Drama']"
1,0.051974012993503245,Peter Hyams,Mena Suvari,104.0,Stephen Rea,Autumn,27053815,7,0,786,4,"['Catherine Deneuve', 'Mena Suvari', 'Stephen Rea', 'Tim Roth', 'Justin Chambers']",2000s,40000000,662.6,0,September,Catherine Deneuve,Alexandre Dumas père,0,1,2001,0,548,The Musketeer,261.0,1.0,"['Action', 'Adventure', 'Drama']"
0,0.06355511420059583,Vivek Agnihotri,Karanvir Sharma,128.0,Shraddha Das,Autumn,1268395,0,0,1402,1,"['Mannara Chopra', 'Karanvir Sharma', 'Shraddha Das', 'Seerat Kapoor', 'Mohan Kapoor']",2010s,1556288,835.0,0,November,Mannara Chopra,Rohit Malhotra,0,1,2014,0,1159,Zid,261.0,6.0,"['Thriller', 'Romance']"
1,0.0605,Lasse Hallström,Alfred Molina,121.0,Johnny Depp,Winter,152500343,3,0,224,2,"['Juliette Binoche', 'Alfred Molina', 'Johnny Depp', 'Judi Dench', 'Leslie Caron']",2000s,25000000,453.6,0,December,Juliette Binoche,Joanne Harris,0,1,2000,0,241,Chocolat,236.66666666666666,4.333333333333333,"['Comedy', 'Drama', 'Romance']"
1,0.04477611940298507,Kevin Greutert,Costas Mandylor,90.0,Betsy Russell,Autumn,136150434,3,0,251,2,"['Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Cary Elwes', 'Sean Patrick Flanery']",2010s,20000000,777.6,0,October,Tobin Bell,Patrick Melton,0,1,2010,0,192,Saw: The Final Chapter,228.0,10.0,"['Horror', 'Crime']"
1,0.04878048780487805,Olatunde Osunsanmi,Will Patton,98.0,Hakeem Kae-Kazim,Autumn,42333295,7,0,648,1,"['Milla Jovovich', 'Will Patton', 'Hakeem Kae-Kazim', 'Corey Johnson', 'Enzo Cilenti']",2000s,10000000,691.4,0,November,Milla Jovovich,Olatunde Osunsanmi,0,1,2009,0,520,The Fourth Kind,217.71428571428572,7.0,"['Mystery', 'Science Fiction', 'Thriller']"
1,0.06997518610421836,Joss Whedon,Chris Hemsworth,141.0,Mark Ruffalo,Spring,1405403694,3,1,1,1,"['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson']",2010s,280000000,205.2,1,April,Robert Downey Jr.,Stan Lee,0,1,2015,1,1,Avengers: Age of Ultron,88.33333333333333,2.0,"['Action', 'Adventure', 'Science Fiction']"
1,0.06799007444168735,Daniel Espinosa,Gary Oldman,137.0,Noomi Rapace,Spring,3324330,3,0,368,4,"['Tom Hardy', 'Gary Oldman', 'Noomi Rapace', 'Joel Kinnaman', 'Paddy Considine']",2010s,50000000,594.4,0,March,Tom Hardy,Richard Price,0,1,2015,0,246,Child 44,136.66666666666666,6.5,"['Crime', 'Thriller']"
1,0.05805805805805806,Edward Zwick,Annette Bening,116.0,Bruce Willis,Autumn,116672912,3,0,309,1,"['Denzel Washington', 'Annette Bening', 'Bruce Willis', 'Tony Shalhoub', 'Sami Bouajila']",1990s,70000000,506.6,0,November,Denzel Washington,Lawrence Wright,0,1,1998,0,226,The Siege,208.66666666666666,3.75,"['Drama', 'Action', 'Thriller', 'Crime']"
1,0.047619047619047616,Woody Allen,Mira Sorvino,95.0,Helena Bonham Carter,Autumn,6700000,2,0,537,1,"['Woody Allen', 'Mira Sorvino', 'Helena Bonham Carter', 'F. Murray Abraham', 'Donald Symington']",1990s,15000000,647.0,0,September,Woody Allen,Woody Allen,0,1,1995,0,422,Mighty Aphrodite,224.0,5.5,"['Comedy', 'Romance']"
1,0.05363408521303258,Iain Softley,Angelina Jolie,107.0,Jesse Bradford,Autumn,7563728,2,0,1141,1,"['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford', 'Matthew Lillard', 'Renoly Santiago']",1990s,20000000,703.0,0,September,Jonny Lee Miller,Rafael Moreu,0,1,1995,0,481,Hackers,218.5,3.75,"['Action', 'Crime', 'Thriller', 'Drama']"
1,0.050100200400801605,Simon Wincer,Kristy Swanson,100.0,Treat Williams,Summer,17300889,3,0,925,2,"['Billy Zane', 'Kristy Swanson', 'Treat Williams', 'Catherine Zeta-Jones', 'James Remar']",1990s,45000000,647.4,0,June,Billy Zane,Jeffrey Boam,0,1,1996,0,314,The Phantom,142.66666666666666,0.5,"['Adventure', 'Action']"
1,0.056359102244389024,Peter Segal,Chris Rock,113.0,Burt Reynolds,Spring,190320568,5,0,159,1,"['Adam Sandler', 'Chris Rock', 'Burt Reynolds', 'Michael Irvin', 'Nelly']",2000s,82000000,690.4,0,May,Adam Sandler,Albert S. Ruddy,0,1,2005,0,104,The Longest Yard,130.8,2.5,"['Comedy', 'Drama']"
1,0.046906187624750496,David R. Ellis,Kim Basinger,94.0,Jason Statham,Autumn,56422687,1,0,455,2,"['Chris Evans', 'Kim Basinger', 'Jason Statham', 'Jessica Biel', 'William H. Macy']",2000s,25000000,492.2,0,September,Chris Evans,Larry Cohen,0,1,2004,0,453,Cellular,67.0,3.5,"['Action', 'Adventure', 'Crime', 'Thriller']"
1,0.053132832080200504,Peter Hyams,Powers Boothe,106.0,Dorian Harewood,Winter,64350171,3,0,527,1,"['Jean-Claude Van Damme', 'Powers Boothe', 'Dorian Harewood', 'Raymond J. Barry', 'Ross Malinger']",1990s,35000000,670.8,0,December,Jean-Claude Van Damme,Karen Elise Baldwin,0,1,1995,0,548,Sudden Death,207.66666666666666,1.6666666666666667,"['Action', 'Adventure', 'Thriller']"
1,0.06156156156156156,Steven Soderbergh,Jennifer Lopez,123.0,Ving Rhames,Summer,77745568,2,0,237,1,"['George Clooney', 'Jennifer Lopez', 'Ving Rhames', 'Don Cheadle', 'Albert Brooks']",1990s,48000000,365.4,0,June,George Clooney,Scott Frank,0,1,1998,0,323,Out of Sight,140.5,6.666666666666667,"['Romance', 'Comedy', 'Crime']"
1,0.057942057942057944,Nick Cassavetes,Robert Duvall,116.0,Anne Heche,Winter,102244770,3,0,349,1,"['Denzel Washington', 'Robert Duvall', 'Anne Heche', 'Kimberly Elise', 'Daniel E. Smith']",2000s,36000000,718.2,0,February,Denzel Washington,James Kearns,0,1,2002,0,203,John Q,196.33333333333334,5.0,"['Drama', 'Thriller', 'Crime']"
1,0.0706713780918728,John Boorman,Helen Mirren,140.0,Nicholas Clay,Spring,34967437,2,0,715,2,"['Nigel Terry', 'Helen Mirren', 'Nicholas Clay', 'Cherie Lunghi', 'Paul Geoffrey']",1980s,11000000,739.4,0,April,Nigel Terry,John Boorman,0,1,1981,0,574,Excalibur,157.5,4.0,"['Fantasy', 'Adventure']"
1,0.05870646766169154,Albert Hughes,Gary Oldman,118.0,Mila Kunis,Winter,157107755,2,0,214,1,"['Denzel Washington', 'Gary Oldman', 'Mila Kunis', 'Ray Stevenson', 'Jennifer Beals']",2010s,80000000,501.2,0,January,Denzel Washington,Gary Whitta,0,1,2010,0,225,The Book of Eli,160.5,3.0,"['Action', 'Thriller', 'Science Fiction']"
1,0.04783258594917788,Marc Lawrence,Hugh Grant,96.0,Scott Porter,Winter,145896422,4,0,175,1,"['Drew Barrymore', 'Hugh Grant', 'Scott Porter', 'Brad Garrett', 'Haley Bennett']",2000s,40000000,701.0,0,February,Drew Barrymore,Marc Lawrence,0,1,2007,0,175,Music and Lyrics,166.0,8.666666666666666,"['Comedy', 'Music', 'Romance']"
1,0.04187437686939183,Bob Odenkirk,Will Arnett,84.0,Chi McBride,Autumn,4630045,1,0,598,1,"['Dax Shepard', 'Will Arnett', 'Chi McBride', 'David Koechner', 'Dylan Baker']",2000s,4000000,768.2,0,November,Dax Shepard,Thomas Lennon,0,1,2006,0,1011,Let's Go to Prison,101.0,6.0,"['Comedy', 'Crime']"
1,0.06693306693306693,John Woo,Adam Beach,134.0,Peter Stormare,Summer,77628265,2,0,452,1,"['Nicolas Cage', 'Adam Beach', 'Peter Stormare', 'Noah Emmerich', 'Mark Ruffalo']",2000s,115000000,453.6,0,June,Nicolas Cage,John Rice,0,1,2002,0,272,Windtalkers,203.5,7.25,"['Drama', 'Action', 'History', 'War']"
1,0.05707196029776675,Seth MacFarlane,Seth MacFarlane,115.0,Amanda Seyfried,Summer,217022588,5,0,55,1,"['Mark Wahlberg', 'Seth MacFarlane', 'Amanda Seyfried', 'Jessica Barth', 'Giovanni Ribisi']",2010s,68000000,501.4,0,June,Mark Wahlberg,Seth MacFarlane,0,1,2015,0,39,Ted 2,198.4,3.0,['Comedy']
1,0.04962779156327544,Ari Sandel,Robbie Amell,100.0,Bella Thorne,Winter,43528634,3,0,640,1,"['Mae Whitman', 'Robbie Amell', 'Bella Thorne', 'Bianca A. Santos', 'Skyler Samuels']",2010s,8500000,835.0,0,February,Mae Whitman,Josh A. Cagan,0,1,2015,0,511,The DUFF,248.0,5.5,"['Romance', 'Comedy']"
0,0.06240639041437843,Philip Saville,Henry Ian Cusick,125.0,Stuart Bunce,Autumn,4069090,3,0,1246,2,"['Christopher Plummer', 'Henry Ian Cusick', 'Stuart Bunce', 'Daniel Kash', 'Stephen Russell']",2000s,10000000,794.4,0,September,Christopher Plummer,John Goldsmith,0,1,2003,0,1029,The Visual Bible: The Gospel of John,261.0,8.0,"['Drama', 'History']"
0,0.0691542288557214,Bertrand Tavernier,Lambert Wilson,139.0,Gaspard Ulliel,Autumn,6775121,1,0,1171,2,"['Mélanie Thierry', 'Lambert Wilson', 'Gaspard Ulliel', 'Grégoire Leprince-Ringuet', 'Raphaël Personnaz']",2010s,14734000,835.0,0,November,Mélanie Thierry,Bertrand Tavernier,0,0,2010,0,960,The Princess of Montpensier,261.0,6.0,"['Action', 'Drama', 'History', 'Romance']"
1,0.06323304436511984,John Huston,Marilyn Monroe,124.0,Montgomery Clift,Winter,8200000,2,0,1120,1,"['Clark Gable', 'Marilyn Monroe', 'Montgomery Clift', 'Thelma Ritter', 'Eli Wallach']",1960s,4000000,759.0,0,January,Clark Gable,Arthur Miller,0,1,1961,0,679,The Misfits,218.5,3.3333333333333335,"['Drama', 'Action', 'Romance']"
1,0.06616915422885572,Oliver Stone,Shia LaBeouf,133.0,Josh Brolin,Autumn,134748021,4,1,400,1,"['Michael Douglas', 'Shia LaBeouf', 'Josh Brolin', 'Carey Mulligan', 'Frank Langella']",2010s,70000000,373.0,0,September,Michael Douglas,Allan Loeb,0,1,2010,0,409,Wall Street: Money Never Sleeps,129.0,5.5,"['Drama', 'Crime']"
1,0.08041958041958042,Chris Columbus,Rupert Grint,161.0,Emma Watson,Autumn,876688482,3,4,4,3,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Richard Harris', 'Alan Rickman']",2000s,100000000,377.8,0,November,Daniel Radcliffe,J.K. Rowling,1,1,2002,1,46,Harry Potter and the Chamber of Secrets,128.66666666666666,4.666666666666667,"['Adventure', 'Fantasy', 'Family']"
1,0.04066265060240964,Robert Rodriguez,Jaime de Hoyos,81.0,Peter Marquardt,Autumn,2040920,1,0,543,2,"['Carlos Gallardo', 'Jaime de Hoyos', 'Peter Marquardt', 'Reinol Martinez', 'Ramiro Gomez']",1990s,220000,835.0,0,September,Carlos Gallardo,Robert Rodriguez,0,0,1992,0,380,El Mariachi,97.0,4.333333333333333,"['Action', 'Crime', 'Thriller']"
1,0.03967855349070819,Mark L. Lester,Brandon Lee,79.0,Cary-Hiroyuki Tagawa,Summer,2275557,2,0,1340,1,"['Dolph Lundgren', 'Brandon Lee', 'Cary-Hiroyuki Tagawa', 'Tia Carrere', 'Philip Tan']",1990s,8000000,712.8,0,August,Dolph Lundgren,Stephen Glantz,0,1,1991,0,1106,Showdown in Little Tokyo,177.5,2.0,"['Action', 'Thriller']"
1,0.04987531172069826,Mike Mitchell,Kurt Russell,100.0,Kelly Preston,Summer,86369815,3,0,411,1,"['Michael Angarano', 'Kurt Russell', 'Kelly Preston', 'Danielle Panabaker', 'Kevin Heffernan']",2000s,35000000,678.6,0,July,Michael Angarano,Mark McCorkle,0,1,2005,1,90,Sky High,129.66666666666666,3.3333333333333335,"['Adventure', 'Comedy', 'Family']"
0,0.08374875373878365,Kunal Kohli,Aamir Khan,168.0,Rishi Kapoor,Spring,22175908,1,0,842,1,"['Kajol', 'Aamir Khan', 'Rishi Kapoor', 'Kirron Kher', 'Shiney Ahuja']",2000s,5300000,835.0,0,May,Kajol,Shibani Bathija,0,0,2006,0,676,Fanaa,261.0,3.5,"['Action', 'Drama', 'Romance', 'Thriller']"
1,0.051863041289023165,John Hughes,Alan Ruck,103.0,Mia Sara,Summer,70136369,1,0,540,1,"['Matthew Broderick', 'Alan Ruck', 'Mia Sara', 'Jeffrey Jones', 'Jennifer Grey']",1980s,6000000,718.4,0,June,Matthew Broderick,John Hughes,0,1,1986,0,378,Ferris Bueller's Day Off,83.0,3.0,['Comedy']
1,0.044633901705115345,Richard Rich,Jack Palance,89.0,Howard McGillin,Autumn,9771658,1,0,1086,1,"['Michelle Nicastro', 'Jack Palance', 'Howard McGillin', 'John Cleese', 'Steven Wright']",1990s,35000000,704.6,0,November,Michelle Nicastro,Richard Rich,0,1,1994,0,868,The Swan Princess,261.0,10.0,['Animation']
0,0.058560794044665014,Jocelyn Moorhouse,Liam Hemsworth,118.0,Caroline Goodall,Autumn,18340000,5,0,904,1,"['Kate Winslet', 'Liam Hemsworth', 'Caroline Goodall', 'Judy Davis', 'Hayley Magnus']",2010s,11930000,793.4,0,October,Kate Winslet,Jocelyn Moorhouse,0,1,2015,0,731,The Dressmaker,259.4,2.0,['Drama']
1,0.06458022851465474,Michael Bay,Dwayne Johnson,130.0,Anthony Mackie,Spring,86175291,2,0,50,1,"['Mark Wahlberg', 'Dwayne Johnson', 'Anthony Mackie', 'Tony Shalhoub', 'Ed Harris']",2010s,25000000,183.2,0,April,Mark Wahlberg,Christopher Markus,1,1,2013,0,23,Pain & Gain,100.0,4.333333333333333,"['Thriller', 'Crime', 'Action']"
1,0.03896103896103896,Gary Winick,Kate Mara,78.0,Bebe Neuwirth,Autumn,2891288,4,0,1300,1,"['Aaron Stanford', 'Kate Mara', 'Bebe Neuwirth', 'John Ritter', 'Sigourney Weaver']",2000s,150000,620.2,0,November,Aaron Stanford,Niels Mueller,0,1,2002,0,362,Tadpole,235.5,4.333333333333333,"['Comedy', 'Drama', 'Romance']"
1,0.043917213528520946,Steve Miner,John Furey,87.0,Adrienne King,Spring,21722776,2,0,852,1,"['Amy Steel', 'John Furey', 'Adrienne King', 'Kirsten Baker', 'Betsy Palmer']",1980s,1250000,835.0,0,May,Amy Steel,Ron Kurz,0,1,1981,0,701,Friday the 13th Part 2,172.0,7.5,"['Horror', 'Thriller']"
1,0.059790732436472344,Bruce A. Evans,Demi Moore,120.0,Dane Cook,Summer,41637263,4,0,711,1,"['Kevin Costner', 'Demi Moore', 'Dane Cook', 'William Hurt', 'Marg Helgenberger']",2000s,20000000,663.4,0,June,Kevin Costner,Bruce A. Evans,0,1,2007,0,525,Mr. Brooks,227.25,6.75,"['Drama', 'Crime', 'Mystery', 'Thriller']"
1,0.051915322580645164,Richard Fleischer,Grace Jones,103.0,Wilt Chamberlain,Summer,100000000,2,0,366,1,"['Arnold Schwarzenegger', 'Grace Jones', 'Wilt Chamberlain', 'Tracey Walter', 'Mako']",1980s,18000000,722.6,0,June,Arnold Schwarzenegger,Stanley Mann,0,1,1984,0,270,Conan the Destroyer,247.0,2.6666666666666665,"['Adventure', 'Fantasy', 'Action']"
1,0.0456140350877193,Larry Clark,Rosario Dawson,91.0,Chloë Sevigny,Summer,7412216,1,0,1145,1,"['Leo Fitzpatrick', 'Rosario Dawson', 'Chloë Sevigny', 'Justin Pierce', 'Sajan Bhagat']",1990s,1500000,808.2,0,July,Leo Fitzpatrick,Harmony Korine,0,1,1995,0,941,Kids,188.0,5.5,"['Drama', 'Crime']"
0,0.07444168734491315,Sanjay Leela Bhansali,Deepika Padukone,150.0,Priyanka Chopra,Winter,56000000,2,0,569,1,"['Ranveer Singh', 'Deepika Padukone', 'Priyanka Chopra', 'Tanvi Azmi', 'Vaibhav Tatwawadi']",2010s,19500000,835.0,0,December,Ranveer Singh,Prakash Kapadia,0,0,2015,0,448,Bajirao Mastani,261.0,11.666666666666666,"['War', 'History', 'Romance']"
1,0.055278884462151394,Simon Hunter,Thomas Jane,111.0,Devon Aoki,Summer,2033165,4,0,1353,2,"['Ron Perlman', 'Thomas Jane', 'Devon Aoki', 'Sean Pertwee', 'Benno Fürmann']",2000s,8000000,793.6,0,August,Ron Perlman,Philip Eisner,0,1,2008,0,1120,Mutant Chronicles,248.75,4.25,"['Action', 'Adventure', 'Horror', 'Science Fiction']"
